,Unnamed: 0,customer_id,gender,location_number,location_type,latitude_x,longitude_x,city_id,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52,tag_53,tag_54,tag_55,tag_56,tag_57,tag_58,tag_59,tag_60,tag_61,tag_62,tag_63,tag_64,tag_65,tag_66,tag_67,tag_68,tag_69,tag_70,tag_71,tag_72,tag_73,tag_74,tag_75,tag_76,tag_77,tag_78,tag_79,tag_80,tag_81,tag_82,tag_83,tag_84,tag_85,tag_86,tag_87,tag_88,tag_89,tag_90,tag_91,grand_total,item_count
29653,3195300,75KAUNJ,3,0,2,1.817,-78.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.330769230769231,1.6153846153846154
29654,3195400,75KAUNJ,3,1,0,1.817,0.7656,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.330769230769231,1.6153846153846154
29675,3197800,ERLZIM8,3,0,2,1.789,-78.8,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.7,4.0
29676,3197900,ERLZIM8,3,1,2,1.79,0.783,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.7,4.0
29682,3198800,7K3FXER,3,0,2,1.418,-78.75,1.0,0,3,0,3,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.88,2.5158967810396584
29683,3198900,7K3FXER,3,1,2,-0.4802,-78.56,1.0,0,3,0,3,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.88,2.5158967810396584
29684,3199000,7K3FXER,3,2,2,-0.4734,0.8564,1.0,0,3,0,3,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.88,2.5158967810396584
29695,3200200,AA65956,3,0,2,-0.729,-78.5,1.0,15,15,0,30,45,0,0,75,0,15,0,0,15,0,0,0,0,0,0,0,0,15,15,15,15,0,15,0,15,30,15,15,15,0,0,0,0,30,0,0,15,15,15,15,15,0,0,15,0,0,15,15,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,45,11.679411764705884,2.117647058823529
29696,3200300,AA65956,3,1,0,-0.7295,0.0992,1.0,15,15,0,30,45,0,0,75,0,15,0,0,15,0,0,0,0,0,0,0,0,15,15,15,15,0,15,0,15,30,15,15,15,0,0,0,0,30,0,0,15,15,15,15,15,0,0,15,0,0,15,15,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,45,11.679411764705884,2.117647058823529
29697,3200400,AA65956,3,2,0,-0.4556,0.09973,1.0,15,15,0,30,45,0,0,75,0,15,0,0,15,0,0,0,0,0,0,0,0,15,15,15,15,0,15,0,15,30,15,15,15,0,0,0,0,30,0,0,15,15,15,15,15,0,0,15,0,0,15,15,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,45,11.679411764705884,2.117647058823529
29709,3201800,5GBBNME,3,0,1,-0.306,-78.56,1.0,9,0,0,3,9,3,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11.528571428571428,1.7142857142857142
29710,3201900,5GBBNME,3,1,2,-0.5776,-0.1288,1.0,9,0,0,3,9,3,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11.528571428571428,1.7142857142857142
29731,3204100,OLF5T42,3,0,0,0.6816,-78.7,1.0,3,3,0,6,3,0,0,9,0,3,0,0,0,0,3,9,0,0,0,0,0,0,3,6,0,0,6,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.739999999999998,2.7
29732,3204200,OLF5T42,3,1,0,-0.0829,-78.56,1.0,3,3,0,6,3,0,0,9,0,3,0,0,0,0,3,9,0,0,0,0,0,0,3,6,0,0,6,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.739999999999998,2.7
29733,3204300,OLF5T42,3,2,2,-0.08154,0.1077,1.0,3,3,0,6,3,0,0,9,0,3,0,0,0,0,3,9,0,0,0,0,0,0,3,6,0,0,6,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.739999999999998,2.7
29734,3204400,OLF5T42,3,3,0,0.678,0.4275,1.0,3,3,0,6,3,0,0,9,0,3,0,0,0,0,3,9,0,0,0,0,0,0,3,6,0,0,6,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.739999999999998,2.7
29821,3213600,MFXJI42,3,0,0,0.3013,-78.6,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.15,3.289741952599145
29822,3213700,MFXJI42,3,1,0,-0.3613,-78.56,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.15,3.289741952599145
29823,3213800,MFXJI42,3,2,2,0.3018,0.2445,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.15,3.289741952599145
29919,3224600,TUGAXYZ,3,0,2,2.732,-78.94,1.0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.533333333333333,2.0
29933,3226400,RGX6WAA,3,0,0,0.03116,-78.6,1.0,4,4,0,4,6,0,0,4,0,0,0,0,0,0,2,6,0,0,0,0,0,2,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.2,2.0
29934,3226500,RGX6WAA,3,1,2,-0.1293,0.00265,1.0,4,4,0,4,6,0,0,4,0,0,0,0,0,0,2,6,0,0,0,0,0,2,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.2,2.0
29968,3230100,O9K0LUW,3,0,2,1.826,-78.8,1.0,5,0,0,0,5,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,5,0,0,0,0,5,0,10,0,0,0,0,0,10,0,0,5,0,5,0,0,0,0,5,0,0,5,10,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11.73,1.7579483905198292
29969,3230200,O9K0LUW,3,1,0,1.821,0.733,1.0,5,0,0,0,5,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,5,0,0,0,0,5,0,10,0,0,0,0,0,10,0,0,5,0,5,0,0,0,0,5,0,0,5,10,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11.73,1.7579483905198292
30011,3234800,84JDKMP,3,0,0,0.05908,-78.6,1.0,5,5,0,5,5,0,0,15,0,0,0,0,5,0,5,10,0,0,0,0,0,0,5,5,5,0,0,0,5,10,0,10,0,0,0,0,0,15,0,0,5,5,5,0,5,0,0,5,0,0,5,10,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,14.675,2.75
30012,3234900,84JDKMP,3,1,2,-0.11554,-0.003786,1.0,5,5,0,5,5,0,0,15,0,0,0,0,5,0,5,10,0,0,0,0,0,0,5,5,5,0,0,0,5,10,0,10,0,0,0,0,0,15,0,0,5,5,5,0,5,0,0,5,0,0,5,10,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,14.675,2.75
30060,3240100,2VEYLKG,3,0,1,2.299,-78.9,1.0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.15,2.5
30087,3243600,HKFKRN5,3,0,2,0.6836,-78.7,1.0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.9,1.6666666666666667
30088,3243700,HKFKRN5,3,1,2,-0.02718,-78.56,1.0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.9,1.6666666666666667
30089,3243800,HKFKRN5,3,2,2,0.685,0.4333,1.0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.9,1.6666666666666667
30117,3247200,23O3D9K,3,0,2,2.064,-78.8,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.550000000000001,2.0
30118,3247300,23O3D9K,3,1,2,1.517,-78.75,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.550000000000001,2.0
30127,3248600,WFMRPWW,3,0,2,2.3,-78.9,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,3.0
30167,3252800,X65DCB1,3,0,2,0.0402,-78.6,1.0,32,8,0,12,36,4,0,24,0,0,0,0,0,0,8,20,0,0,0,0,0,0,4,24,4,0,20,0,8,24,0,8,0,0,0,0,0,8,0,0,4,4,8,0,4,0,4,20,0,0,4,16,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,24,9.13783783783784,2.05128160881058
30168,3252900,X65DCB1,3,1,2,-0.0816,-0.006973,1.0,32,8,0,12,36,4,0,24,0,0,0,0,0,0,8,20,0,0,0,0,0,0,4,24,4,0,20,0,8,24,0,8,0,0,0,0,0,8,0,0,4,4,8,0,4,0,4,20,0,0,4,16,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,24,9.13783783783784,2.05128160881058
30185,3254900,Z5Z6BH6,3,0,0,1.56,-78.75,1.0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,1.6666666666666667
30189,3255300,8IKPGRC,3,0,0,1.339,-78.75,1.0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.62,2.8
30190,3255400,8IKPGRC,3,1,2,1.497,0.7695,1.0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.62,2.8
30191,3255500,8IKPGRC,3,2,0,1.2,0.7734,1.0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.62,2.8
30192,3255600,XYPU6M8,1,0,0,1.843,-78.8,1.0,3,0,0,0,6,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13.62857142857143,2.4285714285714284
30193,3255700,XYPU6M8,1,1,2,1.842,0.7354,1.0,3,0,0,0,6,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13.62857142857143,2.4285714285714284
30252,3262100,KNSNC27,3,0,2,-0.9795,-78.5,1.0,8,8,0,4,12,0,0,12,0,4,0,0,0,0,4,12,0,0,0,0,0,4,0,8,0,0,4,0,0,12,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.26428571428571,2.327105993228449
30253,3262200,KNSNC27,3,1,2,-0.1627,-78.56,1.0,8,8,0,4,12,0,0,12,0,4,0,0,0,0,4,12,0,0,0,0,0,4,0,8,0,0,4,0,0,12,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.26428571428571,2.327105993228449
30254,3262300,KNSNC27,3,2,0,-1.131,-78.44,1.0,8,8,0,4,12,0,0,12,0,4,0,0,0,0,4,12,0,0,0,0,0,4,0,8,0,0,4,0,0,12,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.26428571428571,2.327105993228449
30255,3262400,KNSNC27,3,3,2,-0.9785,-0.0721,1.0,8,8,0,4,12,0,0,12,0,4,0,0,0,0,4,12,0,0,0,0,0,4,0,8,0,0,4,0,0,12,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.26428571428571,2.327105993228449
30256,3262500,KNSNC27,3,4,2,-0.1648,0.568,1.0,8,8,0,4,12,0,0,12,0,4,0,0,0,0,4,12,0,0,0,0,0,4,0,8,0,0,4,0,0,12,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.26428571428571,2.327105993228449
30262,3263100,TESHJZI,3,0,0,-0.1969,-78.56,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,4.0
30327,3269800,EPXDEW9,3,0,1,0.0341,-78.6,1.0,28,0,0,4,36,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,8,0,0,8,0,8,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10.313333333333333,2.305298927013219
30328,3269900,EPXDEW9,3,1,2,0.0728,0.003592,1.0,28,0,0,4,36,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,8,0,0,8,0,8,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10.313333333333333,2.305298927013219
30329,3270000,EPXDEW9,3,2,1,-0.02742,0.02399,1.0,28,0,0,4,36,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,8,0,0,8,0,8,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10.313333333333333,2.305298927013219
30330,3270100,EPXDEW9,3,3,2,-0.01761,-0.01799,1.0,28,0,0,4,36,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,8,0,0,8,0,8,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10.313333333333333,2.305298927013219
30360,3273800,I80PKM7,3,0,2,1.097,-78.75,1.0,5,0,0,0,10,0,0,10,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10.05,2.1316236587665243
30361,3273900,I80PKM7,3,1,2,1.505,-78.75,1.0,5,0,0,0,10,0,0,10,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10.05,2.1316236587665243
30362,3274000,I80PKM7,3,2,2,2.588,-78.9,1.0,5,0,0,0,10,0,0,10,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10.05,2.1316236587665243
30363,3274100,I80PKM7,3,3,2,1.096,0.6704,1.0,5,0,0,0,10,0,0,10,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10.05,2.1316236587665243
30382,3276100,23OQ46N,3,0,2,-1.033,-78.5,1.0,0,4,0,0,4,0,0,8,0,0,0,0,0,0,4,4,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.5,2.4285714285714284
30383,3276200,23OQ46N,3,1,2,-1.475,-78.44,1.0,0,4,0,0,4,0,0,8,0,0,0,0,0,0,4,4,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.5,2.4285714285714284
30423,3280200,Q7CM3S4,3,0,0,0.411,-78.6,1.0,4,2,0,2,4,0,0,6,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.985714285714284,3.939926272171185
